id	DESPC	DESSC	DESWC	DESPL	DESPLd	DESPLw	DESSL	DESSLd	DESWLsy	DESWLsyd	DESWLlt	DESWLltd	WORD_SET_INCIDENCE_WRDPRP1s	WORD_SET_INCIDENCE_WRDPRP1p	WORD_SET_INCIDENCE_WRDPRP2	WORD_SET_INCIDENCE_WRDPRP3s	WORD_SET_INCIDENCE_WRDPRP3p	WORD_SET_INCIDENCE_CNCCaus	WORD_SET_INCIDENCE_CNCLogic	WORD_SET_INCIDENCE_CNCTemp	WORD_SET_INCIDENCE_CNCAdd	WORD_SET_INCIDENCE_CNCPos	WORD_SET_INCIDENCE_CNCNeg	WORD_SET_INCIDENCE_C4_COMMON_WORDS	WORD_PROPERTY_WRDNOUN	WORD_PROPERTY_WRDVERB	WORD_PROPERTY_WRDADJ	WORD_PROPERTY_WRDADV	WORD_PROPERTY_WRDFRQc	WORD_PROPERTY_WRDFRQa	WORD_PROPERTY_WRDFRQmc	WORD_PROPERTY_WRDAOAc	WORD_PROPERTY_WRDFAMc	WORD_PROPERTY_WRDCNCc	WORD_PROPERTY_WRDIMGc	WORD_PROPERTY_WRDMEAc	WORD_PROPERTY_WRDPOLc	WORD_PROPERTY_WRDHYPn	WORD_PROPERTY_WRDHYPv	WORD_PROPERTY_WRDHYPnv	WORD_PROPERTY_AOA	WORD_PROPERTY_AOA_MAX	WORD_PROPERTY_CONCRETENESS	WORD_PROPERTY_PREVALENCE	WORD_PROPERTY_PREVALENCE_MIN	text_key
520	1.0	1.0	11.0	1.0		11.0	11.0		1.0	0.0	5.909090909090909	3.590391216971918	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8181818181818182	0.0	0.0	0.0	-15.3469262123	-15.21424802145	-15.21424802145						0.0									sentence_rus_Cyrl
521	1.0	1.0	7.0	1.0		7.0	7.0		1.1428571428571428	0.3779644730092272	3.7142857142857144	1.1126972805283737	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2857142857142857	0.2857142857142857	0.14285714285714285	0.0	0.0	-10.663989226033333	-8.070483480185715	-8.070483480185715	206.0	535.3333333333334	600.5	539.0	544.0	6.0	5.5	3.0	4.666666666666667			2.867142857142857	2.233	2.233	sentence_eng_Latn
521	1.0	1.0	4.0	1.0		4.0	4.0		1.0	0.0	6.0	2.943920288775949	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	-15.54121685025	-15.54121685025	-15.54121685025						0.0									sentence_rus_Cyrl
522	1.0	1.0	27.0	1.0		27.0	27.0		1.4444444444444444	0.7510676161988108	4.851851851851852	2.5222655216735927	0.0	0.0	0.0	0.0	0.0	0.0	0.037037037037037035	0.0	0.037037037037037035	0.037037037037037035	0.0	0.3333333333333333	0.37037037037037035	0.07407407407407407	0.07407407407407407	0.0	-11.0154083797	-7.908748794488889	-7.908748794488889	438.0	544.0	393.7142857142857	453.42857142857144	446.25	9.142857142857142	6.333333333333333	2.5	5.375			2.356818181818182	2.3285	2.3285	sentence_eng_Latn
522	1.0	1.0	22.0	1.0		22.0	22.0		1.0454545454545454	0.21320071635561044	6.636363636363637	3.302891295379082	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8181818181818182	0.09090909090909091	0.045454545454545456	0.0	-15.677123676645454	-15.724901040391668	-15.724901040391668						0.09523809523809523									sentence_rus_Cyrl
523	1.0	1.0	12.0	1.0		12.0	12.0		1.6666666666666667	0.8876253645985945	5.083333333333333	2.937479851639476	0.0	0.0	0.0	0.08333333333333333	0.0	0.0	0.0	0.0	0.08333333333333333	0.08333333333333333	0.0	0.16666666666666666	0.25	0.16666666666666666	0.08333333333333333	0.0	-10.71673281985	-7.9431674281583335	-7.9431674281583335	319.0	552.0	558.6666666666666	539.0	503.0	6.0	9.0	2.5	6.4			2.7675	2.3280833333333333	2.3280833333333333	sentence_eng_Latn
523	1.0	1.0	13.0	1.0		13.0	13.0		1.0	0.0	5.076923076923077	2.9286384339694576	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7692307692307693	0.0	0.0	0.0	-16.589423997071428	-15.625235345633333	-15.625235345633333						0.0									sentence_rus_Cyrl
524	1.0	1.0	18.0	1.0		18.0	18.0		1.5555555555555556	0.7047921864945659	4.722222222222222	2.052417672076908	0.0	0.0	0.0	0.0	0.0	0.0	0.05555555555555555	0.0	0.05555555555555555	0.05555555555555555	0.0	0.2222222222222222	0.5555555555555556	0.1111111111111111	0.0	0.0	-11.55017328265	-9.485492878511112	-9.485492878511112		603.0	263.5	259.0	328.0	4.75		0.0	0.0			1.84	2.327	2.327	sentence_eng_Latn
524	1.0	2.0	16.0	2.0		16.0	8.0	1.4142135623730951	1.0	0.0	6.1875	2.713392710243027	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6875	0.0625	0.0625	0.0	-15.289662599575	-14.62833690644	-14.62833690644						0.0									sentence_rus_Cyrl
525	1.0	1.0	16.0	1.0		16.0	16.0		1.4375	0.7274384280931732	4.5625	2.159282288168918	0.0	0.0	0.0	0.0625	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1875	0.375	0.1875	0.0	0.0	-10.530057748177779	-8.444601133475	-8.444601133475	242.0	579.5	372.0	396.0	393.0	7.555555555555555	6.0	0.3333333333333333	1.75			2.3945454545454545	2.321	2.321	sentence_eng_Latn
525	1.0	2.0	11.0	2.0		11.0	5.5	2.1213203435596424	1.0	0.0	6.545454545454546	2.5441555126853532	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8181818181818182	0.09090909090909091	0.09090909090909091	0.0	-17.24221579235	-17.24221579235	-17.24221579235						0.0									sentence_rus_Cyrl
526	1.0	1.0	18.0	1.0		18.0	18.0		1.5	0.8574929257125442	4.944444444444445	2.7540819378263675	0.0	0.0	0.0	0.0	0.0	0.0	0.05555555555555555	0.05555555555555555	0.05555555555555555	0.05555555555555555	0.0	0.2777777777777778	0.3333333333333333	0.05555555555555555	0.2222222222222222	0.0	-10.238404664127273	-8.171576751611111	-8.171576751611111	386.0	566.0	425.0	441.6666666666667	483.75	6.7272727272727275	7.333333333333333	0.0	5.5			2.374	2.331933333333333	2.331933333333333	sentence_eng_Latn
526	1.0	2.0	16.0	2.0		16.0	8.0	2.8284271247461903	1.0	0.0	6.4375	3.9994791327538306	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.875	0.0	0.0625	0.0	-15.520844187042858	-15.520844187042858	-15.520844187042858						0.0									sentence_rus_Cyrl
527	1.0	1.0	17.0	1.0		17.0	17.0		1.411764705882353	0.6183469424008423	4.235294117647059	1.9852396506689653	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.23529411764705882	0.4117647058823529	0.058823529411764705	0.0	0.0	-10.72476136685	-8.155736278088236	-8.155736278088236	375.0	568.0	431.6666666666667	472.6666666666667	442.5	7.125	6.4	0.0	5.333333333333333			2.528	2.260133333333333	2.260133333333333	sentence_eng_Latn
527	1.0	1.0	12.0	1.0		12.0	12.0		1.0	0.0	6.666666666666667	3.773913650631694	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6666666666666666	0.16666666666666666	0.08333333333333333	0.0	-15.478751897825	-14.795961952219999	-14.795961952219999						0.0									sentence_rus_Cyrl
528	1.0	1.0	31.0	1.0		31.0	31.0		1.5161290322580645	0.625617974056345	5.161290322580645	2.2671093811804846	0.0	0.0	0.0	0.0	0.0	0.0	0.03225806451612903	0.0	0.03225806451612903	0.06451612903225806	0.0	0.16129032258064516	0.5161290322580645	0.03225806451612903	0.06451612903225806	0.06451612903225806	-11.329916454504762	-9.635727543990322	-9.635727543990322	340.0	576.875	460.2857142857143	459.0	412.5	6.619047619047619	7.0	0.0	6.125			2.702	2.3833	2.3833	sentence_eng_Latn
528	1.0	1.0	32.0	1.0		32.0	32.0		1.03125	0.1767766952966369	6.25	3.436051747704511	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.875	0.0	0.0	0.0	-15.55350941419375	-15.425091902411111	-15.425091902411111						0.0									sentence_rus_Cyrl
529	1.0	1.0	16.0	1.0		16.0	16.0		1.5	0.7302967433402214	4.125	1.8929694486000912	0.0	0.0	0.0	0.0	0.0	0.0	0.0625	0.0	0.0625	0.0625	0.0	0.25	0.4375	0.125	0.0	0.0625	-11.41795978547	-8.9156236797625	-8.9156236797625	408.0	546.25	298.25	319.0	324.25	5.0	7.0	0.0	2.3333333333333335			2.182	2.3627	2.3627	sentence_eng_Latn
529	1.0	1.0	13.0	1.0		13.0	13.0		1.0	0.0	5.076923076923077	2.5318484177091665	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9230769230769231	0.0	0.07692307692307693	0.0	-14.63410987854	-14.63410987854	-14.63410987854						0.0									sentence_rus_Cyrl
530	1.0	1.0	6.0	1.0		6.0	6.0		1.5	0.5477225575051661	5.166666666666667	2.6394443859772205	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3333333333333333	0.3333333333333333	0.16666666666666666	0.0	0.0	-10.913057963033333	-8.055853684733334	-8.055853684733334						3.6666666666666665		0.0	0.0			2.045	2.292	2.292	sentence_eng_Latn
530	1.0	1.0	5.0	1.0		5.0	5.0		1.0	0.0	6.0	3.872983346207417	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	-14.903210639933334	-14.903210639933334	-14.903210639933334						0.0									sentence_rus_Cyrl
531	1.0	1.0	18.0	1.0		18.0	18.0		1.3888888888888888	0.6978023391872252	5.055555555555555	1.7311071677235326	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1111111111111111	0.05555555555555555	0.0	0.1111111111111111	0.7222222222222222	0.05555555555555555	0.0	0.0	-13.105869497578572	-11.288058916733334	-11.288058916733334	314.0	553.0	401.0	453.0	453.3333333333333	2.7857142857142856	5.5	0.0	3.6666666666666665			2.3985714285714286	2.276	2.276	sentence_eng_Latn
531	1.0	1.0	17.0	1.0		17.0	17.0		1.0	0.0	5.823529411764706	2.1282414723677108	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9411764705882353	0.058823529411764705	0.0	0.0	-14.86170654298	-14.86170654298	-14.86170654298						0.0									sentence_rus_Cyrl
532	1.0	1.0	25.0	1.0		25.0	25.0		1.24	0.5972157622389639	4.44	2.2375581929117883	0.0	0.0	0.0	0.04	0.08	0.0	0.04	0.0	0.04	0.04	0.0	0.24	0.28	0.04	0.08	0.0	-10.01879124642	-7.680627841944	-7.680627841944	312.3333333333333	550.8888888888889	379.375	441.22222222222223	457.0	6.8	6.285714285714286	1.0	5.625			2.60875	2.311208333333333	2.311208333333333	sentence_eng_Latn
532	1.0	1.0	19.0	1.0		19.0	19.0		1.0	0.0	6.368421052631579	3.5309823360234955	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8421052631578947	0.10526315789473684	0.0	0.0	-16.1709612607875	-15.705636024466667	-15.705636024466667						0.0									sentence_rus_Cyrl
533	1.0	1.0	14.0	1.0		14.0	14.0		1.2142857142857142	0.4258153136263201	4.071428571428571	1.8171950369175573	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.35714285714285715	0.35714285714285715	0.07142857142857142	0.0	0.0	-11.3385254542	-8.788723570957142	-8.788723570957142		563.3333333333334	389.0	383.0	480.0	6.5	5.6	0.0	4.666666666666667			2.38	2.1090833333333334	2.1090833333333334	sentence_eng_Latn
533	1.0	2.0	15.0	2.0		15.0	7.5	7.7781745930520225	1.0	0.0	4.066666666666666	2.8149262021959873	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5333333333333333	0.06666666666666667	0.0	0.0	-15.895160484320002	-13.388060006236364	-13.388060006236364						0.0									sentence_rus_Cyrl
534	1.0	1.0	21.0	1.0		21.0	21.0		1.5714285714285714	0.9258200997725515	5.0	2.7386127875258306	0.0	0.0	0.0	0.0	0.09523809523809523	0.0	0.047619047619047616	0.047619047619047616	0.09523809523809523	0.047619047619047616	0.047619047619047616	0.23809523809523808	0.19047619047619047	0.09523809523809523	0.19047619047619047	0.047619047619047616	-8.936205040318182	-7.2774018333	-7.2774018333	324.0	575.75	363.0	414.625	444.8	7.0	5.5	2.0	4.333333333333333			2.525	2.3560499999999998	2.3560499999999998	sentence_eng_Latn
534	1.0	1.0	17.0	1.0		17.0	17.0		1.0	0.0	6.117647058823529	3.6551736097820386	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7058823529411765	0.058823529411764705	0.058823529411764705	0.0	-16.71589973992857	-15.67675409316	-15.67675409316						0.0									sentence_rus_Cyrl
535	1.0	1.0	10.0	1.0		10.0	10.0		1.5	0.8498365855987975	5.2	2.936362072739365	0.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.3	0.2	0.1	0.0	-9.4792819818	-7.79860994817	-7.79860994817	481.0	552.1666666666666	319.6	387.0	440.3333333333333	7.666666666666667	5.666666666666667	1.0	3.8			2.555	2.2841	2.2841	sentence_eng_Latn
535	1.0	1.0	9.0	1.0		9.0	9.0		1.0	0.0	5.777777777777778	2.8625940062196116	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8888888888888888	0.1111111111111111	0.0	0.0	-16.44238964715	-16.44238964715	-16.44238964715						0.0									sentence_rus_Cyrl
536	1.0	1.0	4.0	1.0		4.0	4.0		1.0	0.0	3.5	1.2909944487358056	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25	0.25	0.0	0.25	0.0	-8.772706985500001	-6.990467548375	-6.990467548375		538.0	492.0	565.0	503.0	5.5	6.0		6.0			2.2199999999999998	2.239	2.239	sentence_eng_Latn
536	1.0	1.0	2.0	1.0		2.0	2.0		1.0	0.0	6.5	0.7071067811865476	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	-18.8829174042	-18.8829174042	-18.8829174042						0.0									sentence_rus_Cyrl
537	1.0	1.0	12.0	1.0		12.0	12.0		1.6666666666666667	0.8876253645985944	5.5	3.3439225741362764	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25	0.3333333333333333	0.08333333333333333	0.08333333333333333	0.0	-11.953961054483333	-8.728145202	-8.728145202	320.5	508.0	532.3333333333334	557.6666666666666	423.0	3.6666666666666665	7.25	1.0	6.0			2.8436363636363637	2.3234545454545454	2.3234545454545454	sentence_eng_Latn
537	1.0	1.0	7.0	1.0		7.0	7.0		1.0	0.0	9.142857142857142	2.734262327610589	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	-17.1340560913	-17.1340560913	-17.1340560913						0.0									sentence_rus_Cyrl
538	1.0	1.0	16.0	1.0		16.0	16.0		1.3125	0.6020797289396148	4.75	2.23606797749979	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1875	0.375	0.125	0.0625	0.0	-10.990071137733334	-8.715112241106667	-8.715112241106667	261.0	561.0	457.0	508.6666666666667	471.3333333333333	4.666666666666667	6.5	3.0	5.333333333333333			2.9258333333333333	2.3545	2.3545	sentence_eng_Latn
538	1.0	1.0	13.0	1.0		13.0	13.0		1.0	0.0	5.846153846153846	3.184497706236517	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6923076923076923	0.07692307692307693	0.07692307692307693	0.0	-16.6810016632	-15.080470085133335	-15.080470085133335						0.0									sentence_rus_Cyrl
539	1.0	1.0	8.0	1.0		8.0	8.0		1.25	0.7071067811865476	4.0	2.2038926600773587	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25	0.25	0.25	0.0	0.0	-13.565386533725	-9.034442335362499	-9.034442335362499		562.3333333333334	489.3333333333333	550.6666666666666	471.3333333333333	8.25	6.0	1.0	2.6666666666666665			2.782857142857143	2.2185714285714284	2.2185714285714284	sentence_eng_Latn
539	1.0	2.0	7.0	2.0		7.0	3.5	2.1213203435596424	1.0	0.0	4.571428571428571	3.5989416433697494	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7142857142857143	0.14285714285714285	0.0	0.0	-13.11600875855	-13.4723854065	-13.4723854065						0.0									sentence_rus_Cyrl
540	1.0	1.0	14.0	1.0		14.0	14.0		1.1428571428571428	0.36313651960128146	3.5	1.454436184706849	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07142857142857142	0.07142857142857142	0.07142857142857142	0.0	0.2857142857142857	0.2857142857142857	0.07142857142857142	0.14285714285714285	0.0	-10.835709708071429	-7.639776093614286	-7.639776093614286	425.0	567.0	389.2	433.0	454.8	8.714285714285714	6.333333333333333	1.0	5.0			2.4175	2.1378333333333335	2.1378333333333335	sentence_eng_Latn
540	1.0	1.0	8.0	1.0		8.0	8.0		1.0	0.0	4.875	2.748376143938713	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.875	0.0	0.0	0.0	-15.49890174866	-15.957695325216667	-15.957695325216667						0.0									sentence_rus_Cyrl
541	1.0	1.0	10.0	1.0		10.0	10.0		1.9	1.3703203194062976	5.5	3.4721111093332766	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.4	0.1	0.0	0.0	-13.3337407112	-8.942111121288889	-8.942111121288889	497.0	586.0	346.0	409.5	431.0	2.4	4.0	1.0	2.5			2.1785714285714284	2.2865714285714285	2.2865714285714285	sentence_eng_Latn
541	1.0	1.0	6.0	1.0		6.0	6.0		1.0	0.0	8.333333333333334	3.9832984656772417	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6666666666666666	0.16666666666666666	0.16666666666666666	0.0	-15.8563375473	-15.8563375473	-15.8563375473						0.0									sentence_rus_Cyrl
542	1.0	1.0	10.0	1.0		10.0	10.0		1.4	0.8432740427115678	4.7	2.6267851073127395	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.0	0.1	0.0	0.0	0.2	0.0	0.1	0.0	-14.3581647873	-9.15001184941	-9.15001184941	386.0	508.0	511.0	525.0	466.0	4.0	6.0		6.0	2.89	2.89	2.4362500000000002	2.246	2.246	sentence_eng_Latn
542	1.0	1.0	8.0	1.0		8.0	8.0		1.0	0.0	5.75	4.06201920231798	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.75	0.0	0.0	0.0	-15.3398914337	-14.7209827423	-14.7209827423						0.0									sentence_rus_Cyrl
543	1.0	1.0	13.0	1.0		13.0	13.0		1.6153846153846154	1.0439078454267836	4.846153846153846	2.853248261372578	0.0	0.0	0.0	0.0	0.0	0.0	0.07692307692307693	0.0	0.0	0.0	0.0	0.0	0.38461538461538464	0.15384615384615385	0.15384615384615385	0.0	-11.112099329633333	-9.504747684184615	-9.504747684184615	354.0	578.1666666666666	378.3333333333333	405.5	444.0	3.7777777777777777	5.25	2.0	4.166666666666667			2.529166666666667	2.2005833333333333	2.2005833333333333	sentence_eng_Latn
543	1.0	1.0	11.0	1.0		11.0	11.0		1.0	0.0	7.181818181818182	3.789938833759242	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6363636363636364	0.09090909090909091	0.09090909090909091	0.09090909090909091	-16.75024528502	-15.96933809915	-15.96933809915						0.0									sentence_rus_Cyrl
544	1.0	1.0	18.0	1.0		18.0	18.0		1.1111111111111112	0.4714045207910317	4.111111111111111	2.494438257849294	0.0	0.0	0.0	0.0	0.0	0.0	0.16666666666666666	0.1111111111111111	0.0	0.1111111111111111	0.0	0.3333333333333333	0.16666666666666666	0.1111111111111111	0.05555555555555555	0.05555555555555555	-10.2899177415	-7.17413151265	-7.17413151265	392.0	565.8333333333334	310.3333333333333	371.1666666666667	399.6666666666667	11.142857142857142	6.333333333333333	1.5	4.4	2.89	2.89	2.0641176470588234	2.1778333333333335	2.1778333333333335	sentence_eng_Latn
544	1.0	2.0	12.0	2.0		12.0	6.0	5.656854249492381	1.0	0.0	5.583333333333333	2.7122058561364044	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.75	0.0	0.25	0.0	-15.634778870466667	-15.634778870466667	-15.634778870466667						0.0									sentence_rus_Cyrl
545	1.0	1.0	8.0	1.0		8.0	8.0		2.125	0.8345229603962802	6.625	2.9246489410818914	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.125	0.125	0.0	0.125	0.5	0.125	0.125	0.0	-10.810489495583333	-9.36408400535	-9.36408400535	419.0	533.75	397.75	437.0	438.0	5.833333333333333	6.5	1.0	5.4			2.88125	2.443	2.443	sentence_eng_Latn
545	1.0	1.0	11.0	1.0		11.0	11.0		1.0	0.0	6.181818181818182	3.73679493197531	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9090909090909091	0.0	0.09090909090909091	0.0	-14.81015872956	-14.81015872956	-14.81015872956						0.0									sentence_rus_Cyrl
546	1.0	1.0	19.0	1.0		19.0	19.0		1.368421052631579	0.9551338658818387	5.0	3.1446603773522015	0.0	0.0	0.0	0.0	0.05263157894736842	0.0	0.0	0.0	0.10526315789473684	0.15789473684210525	0.0	0.21052631578947367	0.3157894736842105	0.15789473684210525	0.05263157894736842	0.0	-10.75216035843	-8.178836935436841	-8.178836935436841	412.0	566.1666666666666	407.6666666666667	409.5	435.25	10.0	6.166666666666667	0.6666666666666666	4.333333333333333			2.8561111111111113	2.3056666666666668	2.3056666666666668	sentence_eng_Latn
546	1.0	2.0	16.0	2.0		16.0	8.0	5.656854249492381	1.0	0.0	6.625	4.303099657998484	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.75	0.0625	0.0	0.0	-16.62140862145	-15.404564327644444	-15.404564327644444						0.0									sentence_rus_Cyrl
547	1.0	1.0	22.0	1.0		22.0	22.0		1.7727272727272727	1.2317938209440804	4.954545454545454	3.2874548373109715	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09090909090909091	0.045454545454545456	0.045454545454545456	0.045454545454545456	0.13636363636363635	0.2727272727272727	0.045454545454545456	0.09090909090909091	0.045454545454545456	-11.762177467319999	-8.887368722381819	-8.887368722381819		559.0	342.6666666666667	362.0	411.0	5.7	5.5	1.0	4.6	2.89	2.89	2.437894736842105	2.2861052631578946	2.2861052631578946	sentence_eng_Latn
547	1.0	1.0	17.0	1.0		17.0	17.0		1.0	0.0	5.647058823529412	3.6218292420852105	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7647058823529411	0.0	0.058823529411764705	0.0	-15.912532397685714	-15.8672987938	-15.8672987938						0.0									sentence_rus_Cyrl
548	1.0	1.0	10.0	1.0		10.0	10.0		1.5	0.7071067811865476	5.6	3.238655413730965	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.1	0.0	0.2	0.6	0.0	0.0	0.0	-10.00833129885	-6.755478223183333	-6.755478223183333		571.0	444.0	490.0	473.0	8.666666666666666	10.0		10.0			2.436	2.2952	2.2952	sentence_eng_Latn
548	1.0	1.0	9.0	1.0		9.0	9.0		1.0	0.0	6.555555555555555	3.7453675090407055	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	-13.15306186675	-13.15306186675	-13.15306186675						0.0									sentence_rus_Cyrl
549	1.0	1.0	11.0	1.0		11.0	11.0		1.6363636363636365	1.026910636104941	4.545454545454546	3.0451153135353137	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.36363636363636365	0.2727272727272727	0.09090909090909091	0.0	0.0	-11.331963062275	-7.563257932663636	-7.563257932663636	397.0	590.0	388.0	364.0		4.5	6.5	4.0	5.666666666666667			2.478181818181818	2.2178181818181817	2.2178181818181817	sentence_eng_Latn
549	1.0	1.0	11.0	1.0		11.0	11.0		1.0	0.0	5.818181818181818	3.763460689795546	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9090909090909091	0.09090909090909091	0.0	0.0	-14.670613697585715	-14.670613697585715	-14.670613697585715						0.0									sentence_rus_Cyrl
550	1.0	1.0	13.0	1.0		13.0	13.0		1.6153846153846154	0.869718492622904	4.846153846153846	2.911075226502911	0.0	0.0	0.0	0.0	0.0	0.07692307692307693	0.0	0.0	0.0	0.07692307692307693	0.0	0.15384615384615385	0.38461538461538464	0.07692307692307693	0.15384615384615385	0.07692307692307693	-9.551424821222222	-7.8704864612000005	-7.8704864612000005	315.0	581.2	325.4	350.0	415.5	15.11111111111111	4.4	1.0	3.8333333333333335	2.89	2.89	2.4269230769230767	2.3	2.3	sentence_eng_Latn
550	1.0	1.0	10.0	1.0		10.0	10.0		1.0	0.0	6.8	3.0477678535099897	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9	0.1	0.0	0.0	-17.70304516384286	-17.70304516384286	-17.70304516384286						0.0									sentence_rus_Cyrl
551	1.0	1.0	5.0	1.0		5.0	5.0		2.8	2.16794833886788	5.8	5.06951674225463	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.0	0.2	0.2	0.0	0.0	0.4	0.0	0.0	0.2	-12.287914276133334	-9.05025601388	-9.05025601388		450.5	227.5	257.0	333.0	1.6666666666666667	5.0		5.0	2.89	2.89	1.795	2.0306	2.0306	sentence_eng_Latn
551	1.0	1.0	9.0	1.0		9.0	9.0		1.0	0.0	7.111111111111111	4.136557881996952	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8888888888888888	0.0	0.0	0.1111111111111111	-15.442016410839999	-15.442016410839999	-15.442016410839999						0.0									sentence_rus_Cyrl
552	1.0	1.0	11.0	1.0		11.0	11.0		1.3636363636363635	0.674199862463242	3.8181818181818183	1.9400093720485898	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09090909090909091	0.0	0.0	0.0	0.2727272727272727	0.2727272727272727	0.09090909090909091	0.09090909090909091	0.09090909090909091	-10.51834758125	-8.089340405045455	-8.089340405045455	267.0	562.3333333333334	506.6666666666667	501.0	424.3333333333333	13.5	9.0	2.0	7.25			2.5327272727272727	2.1273636363636363	2.1273636363636363	sentence_eng_Latn
552	1.0	1.0	6.0	1.0		6.0	6.0		1.0	0.0	7.166666666666667	2.9268868558020253	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8333333333333334	0.0	0.16666666666666666	0.0	-17.1079222361	-17.1079222361	-17.1079222361						0.0									sentence_rus_Cyrl
